model_name,seed,training_status,quantisation_status,training_dataset,num_training_samples,num_training_domains,randomised_training_samples,generation_strategy,prompt_type,explanation_type,response_type,response_format,evaluation_dataset,label_accuracy,misclassification_rate,combined_accuracy,malformed_label,malformed_domain,total_predictions,correct_predictions,correct_label_and_domain,Constitutional_Law_accuracy,Contracts_accuracy,Criminal_Law_accuracy,Evidence_accuracy,Real_Property_accuracy,Torts_accuracy,Civil_Procedure_accuracy,Constitutional_Law_confidence,Contracts_confidence,Criminal_Law_confidence,Evidence_confidence,Real_Property_confidence,Torts_confidence,Civil_Procedure_confidence,correct_domain_wrong_label,correct_label_wrong_domain,both_wrong
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_2,0.33,0.6699999999999999,0.16,0,51,100,33,16,0.14285714285714285,0.06666666666666667,0.42857142857142855,0.13333333333333333,0.0,0.2857142857142857,0.07692307692307693,0.12,0.06,0.15,0.13,0.02,0.11,0.01,33,17,34
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_1,0.23232323232323232,0.7676767676767677,0.21212121212121213,0,19,99,23,21,0.35714285714285715,0.2857142857142857,0.23076923076923078,0.06666666666666667,0.07142857142857142,0.23076923076923078,0.25,0.1414141414141414,0.26262626262626265,0.1111111111111111,0.15151515151515152,0.04040404040404041,0.16161616161616163,0.12121212121212122,59,2,17
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_2,0.27,0.73,0.23,0,18,100,27,23,0.07142857142857142,0.26666666666666666,0.5,0.13333333333333333,0.13333333333333333,0.21428571428571427,0.3076923076923077,0.14,0.23,0.14,0.14,0.03,0.14,0.11,59,4,14
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_1,0.3333333333333333,0.6666666666666667,0.32323232323232326,0,10,99,33,32,0.35714285714285715,0.35714285714285715,0.15384615384615385,0.26666666666666666,0.35714285714285715,0.38461538461538464,0.375,0.15151515151515152,0.15151515151515152,0.1111111111111111,0.1414141414141414,0.15151515151515152,0.1414141414141414,0.15151515151515152,57,1,9
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_2,0.32,0.6799999999999999,0.29,0,8,100,32,29,0.21428571428571427,0.5333333333333333,0.2857142857142857,0.3333333333333333,0.26666666666666666,0.07142857142857142,0.3076923076923077,0.13,0.17,0.13,0.17,0.12,0.14,0.11,63,3,5
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_1,0.29292929292929293,0.7070707070707071,0.29292929292929293,0,4,99,29,29,0.2857142857142857,0.5714285714285714,0.23076923076923078,0.13333333333333333,0.2857142857142857,0.3076923076923077,0.25,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.15151515151515152,0.16161616161616163,66,0,4
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_2,0.36,0.64,0.35,0,5,100,36,35,0.21428571428571427,0.4,0.5714285714285714,0.26666666666666666,0.4666666666666667,0.14285714285714285,0.38461538461538464,0.14,0.15,0.15,0.14,0.15,0.12,0.14,60,1,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_1,0.30303030303030304,0.696969696969697,0.2828282828282828,0,7,99,30,28,0.14285714285714285,0.35714285714285715,0.38461538461538464,0.2,0.35714285714285715,0.38461538461538464,0.1875,0.13131313131313133,0.12121212121212122,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,0.15151515151515152,64,2,5
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_2,0.36,0.64,0.34,0,5,100,36,34,0.42857142857142855,0.2,0.5714285714285714,0.2,0.4666666666666667,0.2857142857142857,0.23076923076923078,0.14,0.15,0.16,0.13,0.15,0.13,0.13,61,2,3
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_1,0.40404040404040403,0.595959595959596,0.3939393939393939,0,7,99,40,39,0.35714285714285715,0.35714285714285715,0.46153846153846156,0.4666666666666667,0.5,0.46153846153846156,0.1875,0.13131313131313133,0.15151515151515152,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.16161616161616163,53,1,6
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,structured,answer_first,markdown,test_set_2,0.36,0.64,0.33,0,8,100,36,33,0.42857142857142855,0.4666666666666667,0.35714285714285715,0.26666666666666666,0.3333333333333333,0.2857142857142857,0.15384615384615385,0.13,0.17,0.16,0.14,0.14,0.11,0.13,59,3,5
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_1,0.29292929292929293,0.7070707070707071,0.2222222222222222,0,21,99,29,22,0.21428571428571427,0.2857142857142857,0.15384615384615385,0.26666666666666666,0.0,0.15384615384615385,0.4375,0.12121212121212122,0.26262626262626265,0.1717171717171717,0.1111111111111111,0.020202020202020204,0.13131313131313133,0.1414141414141414,56,7,14
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_2,0.29,0.71,0.22,0,28,100,29,22,0.21428571428571427,0.3333333333333333,0.35714285714285715,0.06666666666666667,0.13333333333333333,0.14285714285714285,0.3076923076923077,0.11,0.25,0.24,0.05,0.03,0.12,0.15,50,7,21
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_1,0.31313131313131315,0.6868686868686869,0.2727272727272727,0,10,99,31,27,0.21428571428571427,0.2857142857142857,0.38461538461538464,0.2,0.2857142857142857,0.07692307692307693,0.4375,0.1414141414141414,0.1717171717171717,0.12121212121212122,0.15151515151515152,0.13131313131313133,0.1111111111111111,0.1717171717171717,62,4,6
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_2,0.28,0.72,0.27,0,7,100,28,27,0.35714285714285715,0.2,0.2857142857142857,0.13333333333333333,0.4,0.14285714285714285,0.38461538461538464,0.14,0.15,0.15,0.14,0.14,0.11,0.15,66,1,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_1,0.3333333333333333,0.6666666666666667,0.29292929292929293,0,10,99,33,29,0.21428571428571427,0.2857142857142857,0.38461538461538464,0.2,0.21428571428571427,0.38461538461538464,0.375,0.15151515151515152,0.16161616161616163,0.1111111111111111,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1717171717171717,60,4,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_2,0.35,0.65,0.31,0,6,100,35,31,0.42857142857142855,0.3333333333333333,0.5,0.26666666666666666,0.13333333333333333,0.35714285714285715,0.15384615384615385,0.15,0.16,0.14,0.14,0.14,0.13,0.13,63,4,2
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_1,0.35353535353535354,0.6464646464646464,0.3333333333333333,0,8,99,35,33,0.21428571428571427,0.42857142857142855,0.5384615384615384,0.26666666666666666,0.5,0.3076923076923077,0.125,0.13131313131313133,0.15151515151515152,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.15151515151515152,0.1717171717171717,58,2,6
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_2,0.37,0.63,0.34,0,7,100,37,34,0.35714285714285715,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.23076923076923078,0.14,0.16,0.16,0.14,0.14,0.13,0.12,59,3,4
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_1,0.3838383838383838,0.6161616161616161,0.36363636363636365,0,5,99,38,36,0.2857142857142857,0.5714285714285714,0.3076923076923077,0.3333333333333333,0.35714285714285715,0.46153846153846156,0.25,0.13131313131313133,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.1717171717171717,58,2,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_2,0.5,0.5,0.46,0,6,100,50,46,0.5,0.6,0.6428571428571429,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.38461538461538464,0.14,0.16,0.16,0.13,0.14,0.13,0.13,48,4,2
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_1,0.42424242424242425,0.5757575757575757,0.41414141414141414,0,6,99,42,41,0.42857142857142855,0.42857142857142855,0.6153846153846154,0.3333333333333333,0.5714285714285714,0.3076923076923077,0.25,0.1414141414141414,0.1717171717171717,0.13131313131313133,0.13131313131313133,0.12121212121212122,0.1414141414141414,0.16161616161616163,52,1,5
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,few_shot,unstructured,answer_first,markdown,test_set_2,0.37,0.63,0.35,0,5,100,37,35,0.5,0.4,0.35714285714285715,0.26666666666666666,0.4,0.42857142857142855,0.07692307692307693,0.15,0.16,0.15,0.14,0.14,0.13,0.13,60,2,3
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_1,0.2727272727272727,0.7272727272727273,0.13131313131313133,0,42,99,27,13,0.14285714285714285,0.21428571428571427,0.07692307692307693,0.06666666666666667,0.2857142857142857,0.15384615384615385,0.0,0.1414141414141414,0.09090909090909091,0.04040404040404041,0.10101010101010101,0.12121212121212122,0.47474747474747475,0.0,44,14,28
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_2,0.25,0.75,0.16,0,39,100,25,16,0.14285714285714285,0.26666666666666666,0.21428571428571427,0.2,0.13333333333333333,0.14285714285714285,0.0,0.09,0.16,0.08,0.14,0.1,0.42,0.0,45,9,30
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_1,0.3333333333333333,0.6666666666666667,0.30303030303030304,0,7,99,33,30,0.07142857142857142,0.2857142857142857,0.38461538461538464,0.26666666666666666,0.2857142857142857,0.5384615384615384,0.3125,0.1111111111111111,0.1414141414141414,0.13131313131313133,0.15151515151515152,0.15151515151515152,0.1414141414141414,0.1717171717171717,62,3,4
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_2,0.34,0.6599999999999999,0.34,0,6,100,34,34,0.35714285714285715,0.4666666666666667,0.5,0.4,0.13333333333333333,0.21428571428571427,0.3076923076923077,0.14,0.15,0.14,0.14,0.15,0.14,0.13,60,0,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_1,0.37373737373737376,0.6262626262626263,0.35353535353535354,0,4,99,37,35,0.2857142857142857,0.35714285714285715,0.38461538461538464,0.26666666666666666,0.42857142857142855,0.46153846153846156,0.3125,0.1414141414141414,0.13131313131313133,0.13131313131313133,0.15151515151515152,0.15151515151515152,0.1414141414141414,0.15151515151515152,60,2,2
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_2,0.3,0.7,0.28,1,8,100,30,28,0.42857142857142855,0.4,0.5,0.06666666666666667,0.26666666666666666,0.07142857142857142,0.23076923076923078,0.14,0.15,0.14,0.13,0.15,0.13,0.15,64,2,6
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_1,0.3838383838383838,0.6161616161616161,0.3434343434343434,0,6,99,38,34,0.2857142857142857,0.35714285714285715,0.38461538461538464,0.2,0.42857142857142855,0.38461538461538464,0.375,0.12121212121212122,0.16161616161616163,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.15151515151515152,0.15151515151515152,59,4,2
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_2,0.4,0.6,0.38,0,9,100,40,38,0.42857142857142855,0.4,0.5,0.5333333333333333,0.26666666666666666,0.21428571428571427,0.3076923076923077,0.14,0.17,0.14,0.14,0.14,0.15,0.1,53,2,7
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_1,0.35353535353535354,0.6464646464646464,0.3434343434343434,0,4,99,35,34,0.2857142857142857,0.2857142857142857,0.38461538461538464,0.4666666666666667,0.42857142857142855,0.38461538461538464,0.1875,0.13131313131313133,0.16161616161616163,0.13131313131313133,0.1414141414141414,0.13131313131313133,0.15151515151515152,0.15151515151515152,61,1,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_2,0.39,0.61,0.37,0,4,100,39,37,0.35714285714285715,0.26666666666666666,0.5714285714285714,0.3333333333333333,0.4,0.5,0.15384615384615385,0.14,0.15,0.15,0.14,0.15,0.13,0.13,59,2,2
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_1,0.45454545454545453,0.5454545454545454,0.4444444444444444,0,5,99,45,44,0.5,0.42857142857142855,0.46153846153846156,0.4666666666666667,0.42857142857142855,0.38461538461538464,0.4375,0.1414141414141414,0.12121212121212122,0.13131313131313133,0.1414141414141414,0.1717171717171717,0.1414141414141414,0.15151515151515152,50,1,4
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,structured,answer_first,markdown,test_set_2,0.45,0.55,0.44,0,4,100,45,44,0.42857142857142855,0.4,0.6428571428571429,0.5333333333333333,0.4,0.42857142857142855,0.23076923076923078,0.14,0.15,0.15,0.14,0.15,0.13,0.13,52,1,3
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_1,0.16161616161616163,0.8383838383838383,0.13131313131313133,0,24,99,16,13,0.14285714285714285,0.21428571428571427,0.07692307692307693,0.06666666666666667,0.21428571428571427,0.23076923076923078,0.0,0.15151515151515152,0.1919191919191919,0.15151515151515152,0.08080808080808081,0.16161616161616163,0.15151515151515152,0.1111111111111111,62,3,21
llama2,seed_21,trained,full_model,all_domains_1_samples,1,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_2,0.29,0.71,0.18,0,25,100,29,18,0.0,0.13333333333333333,0.2857142857142857,0.2,0.13333333333333333,0.35714285714285715,0.15384615384615385,0.17,0.25,0.19,0.06,0.1,0.15,0.08,57,11,14
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_1,0.40404040404040403,0.595959595959596,0.3939393939393939,0,9,99,40,39,0.07142857142857142,0.42857142857142855,0.46153846153846156,0.4,0.5,0.5384615384615384,0.375,0.1414141414141414,0.1717171717171717,0.1111111111111111,0.1414141414141414,0.1111111111111111,0.1414141414141414,0.16161616161616163,51,1,8
llama2,seed_21,trained,full_model,all_domains_10_samples,10,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_2,0.45,0.55,0.4,0,11,100,45,40,0.35714285714285715,0.3333333333333333,0.7142857142857143,0.26666666666666666,0.2,0.5,0.46153846153846156,0.14,0.19,0.14,0.15,0.09,0.13,0.13,49,5,6
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_1,0.37373737373737376,0.6262626262626263,0.3434343434343434,0,12,99,37,34,0.07142857142857142,0.35714285714285715,0.38461538461538464,0.3333333333333333,0.5714285714285714,0.46153846153846156,0.25,0.1111111111111111,0.1414141414141414,0.1111111111111111,0.1414141414141414,0.1414141414141414,0.1717171717171717,0.15151515151515152,53,3,9
llama2,seed_21,trained,full_model,all_domains_20_samples,20,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_2,0.4,0.6,0.36,0,11,100,40,36,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.4666666666666667,0.3333333333333333,0.2857142857142857,0.23076923076923078,0.13,0.14,0.12,0.16,0.15,0.13,0.14,53,4,7
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_1,0.35353535353535354,0.6464646464646464,0.3333333333333333,0,10,99,35,33,0.21428571428571427,0.35714285714285715,0.3076923076923077,0.3333333333333333,0.5714285714285714,0.38461538461538464,0.1875,0.1414141414141414,0.15151515151515152,0.16161616161616163,0.12121212121212122,0.15151515151515152,0.12121212121212122,0.15151515151515152,56,2,8
llama2,seed_21,trained,full_model,all_domains_75_samples,75,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_2,0.39,0.61,0.36,0,9,100,39,36,0.42857142857142855,0.3333333333333333,0.5,0.4666666666666667,0.3333333333333333,0.2857142857142857,0.15384615384615385,0.14,0.16,0.16,0.12,0.15,0.1,0.16,55,3,6
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_1,0.3838383838383838,0.6161616161616161,0.35353535353535354,0,6,99,38,35,0.21428571428571427,0.5,0.46153846153846156,0.4,0.42857142857142855,0.07692307692307693,0.375,0.1414141414141414,0.15151515151515152,0.13131313131313133,0.13131313131313133,0.1414141414141414,0.1414141414141414,0.16161616161616163,58,3,3
llama2,seed_21,trained,full_model,all_domains_125_samples,125,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_2,0.45,0.55,0.42,0,5,100,45,42,0.5714285714285714,0.26666666666666666,0.6428571428571429,0.3333333333333333,0.4666666666666667,0.42857142857142855,0.23076923076923078,0.14,0.15,0.15,0.14,0.15,0.12,0.14,53,3,2
llama2,seed_21,trained,full_model,all_domains_all_samples,all,"[""all""]",True,temp_06,zero_shot,unstructured,answer_first,markdown,test_set_1,0.45454545454545453,0.5454545454545454,0.43434343434343436,0,5,99,45,43,0.35714285714285715,0.35714285714285715,0.5384615384615384,0.3333333333333333,0.6428571428571429,0.46153846153846156,0.375,0.13131313131313133,0.15151515151515152,0.1414141414141414,0.13131313131313133,0.1414141414141414,0.15151515151515152,0.15151515151515152,51,2,3
